decision_id,market,profile_key,title,address,observed_sources,observed_categories,observed_source_decisions,profile_status_basis,allowed_manual_decisions,manual_decision,decision_evidence,evidence_url,reviewed_by,reviewed_on,category_group_id,category_rule_pattern,category_rule_reasons,unknown_categories,dental_title_signals,nondental_title_signals,category_nonprovider_signals,suggested_manual_decision,review_tier,suggestion_basis,automatic_final_decision_applied
profile:Buffalo_NY_L:google:cid:15388569378089531316,Buffalo_NY_L,google:cid:15388569378089531316,Neighborhood Health Center,"155 Lawn Ave, Buffalo, NY 14207",business_listings|maps_core|maps_specialist,Community health center|Dentist,automatic_include|needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:9e1937b2dda9c1f4,include|manual_review,Community health center: Category alone does not establish whether dental care is provided || Dentist: Google category identifies a dentist,,,,,include_dental_provider,focused_category_conflict,at least one observed category has a frozen include rule,False
profile:Buffalo_NY_L:google:cid:8053481685675095661,Buffalo_NY_L,google:cid:8053481685675095661,Neighborhood Health Center,"Neighborhood Health Center - Mattina, 300 Niagara St, Buffalo, NY 14201",business_listings|maps_core|maps_specialist,Community health center|Dentist,automatic_include|needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:9e1937b2dda9c1f4,include|manual_review,Community health center: Category alone does not establish whether dental care is provided || Dentist: Google category identifies a dentist,,,,,include_dental_provider,focused_category_conflict,at least one observed category has a frozen include rule,False
profile:LA_CA_L:google:cid:17122915448874936130,LA_CA_L,google:cid:17122915448874936130,Los Angeles Christian Health Centers - Joshua House Clinic,"325 E 7th St, Los Angeles, CA 90014",business_listings|maps_core,Dental clinic|Free clinic,automatic_include|needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:a48e809bd27ae1fc,include|manual_review,Dental clinic: Google category identifies a dental clinic || Free clinic: Category alone does not establish whether dental care is provided,,,,,include_dental_provider,focused_category_conflict,at least one observed category has a frozen include rule,False
profile:Modesto_CA_M:google:cid:3193422547009580336,Modesto_CA_M,google:cid:3193422547009580336,Grace Dental of Modesto,"3125 Coffee Rd #7, Modesto, CA 95355",business_listings|maps_core|maps_specialist,Dental clinic|Doctor,automatic_include|needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:b0858f026bb86e7a,include|manual_review,Dental clinic: Google category identifies a dental clinic || Doctor: Category alone does not establish a dentist clinic,,dental,,,include_dental_provider,focused_category_conflict,at least one observed category has a frozen include rule,False
profile:Atlanta_GA_L:google:cid:12773958067227470323,Atlanta_GA_L,google:cid:12773958067227470323,Good Samaritan Health Center,"1015 Donald Lee Hollowell Pkwy NW, Atlanta, GA 30318",business_listings|maps_core,Dental clinic|Medical clinic,automatic_include|needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:b5100c3d9e0ccdcb,include|manual_review,Dental clinic: Google category identifies a dental clinic || Medical clinic: Category alone does not establish whether dental care is provided,,,,,include_dental_provider,focused_category_conflict,at least one observed category has a frozen include rule,False
profile:Augusta_GA_L:google:cid:11022410293483888400,Augusta_GA_L,google:cid:11022410293483888400,DDEAMC Dental Clinic,"Augusta, GA 30905",business_listings|maps_specialist,Dental clinic|Medical clinic,automatic_include|needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:b5100c3d9e0ccdcb,include|manual_review,Dental clinic: Google category identifies a dental clinic || Medical clinic: Category alone does not establish whether dental care is provided,,dental,,,include_dental_provider,focused_category_conflict,at least one observed category has a frozen include rule,False
profile:Augusta_GA_L:google:cid:6696260283652765943,Augusta_GA_L,google:cid:6696260283652765943,Georgia Dental Clinic,"1120 15th St, Augusta, GA 30912",business_listings|maps_core|maps_specialist,Dental clinic|Medical clinic,automatic_include|needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:b5100c3d9e0ccdcb,include|manual_review,Dental clinic: Google category identifies a dental clinic || Medical clinic: Category alone does not establish whether dental care is provided,,dental,,,include_dental_provider,focused_category_conflict,at least one observed category has a frozen include rule,False
profile:Modesto_CA_M:google:cid:3859868203878199545,Modesto_CA_M,google:cid:3859868203878199545,Standiford Family Dental,"2000 Standiford Ave # A, Modesto, CA 95350",business_listings|maps_core|maps_specialist,Dental clinic|Medical clinic,automatic_include|needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:b5100c3d9e0ccdcb,include|manual_review,Dental clinic: Google category identifies a dental clinic || Medical clinic: Category alone does not establish whether dental care is provided,,dental,,,include_dental_provider,focused_category_conflict,at least one observed category has a frozen include rule,False
profile:NYC_NY_L:google:cid:6634882456670101173,NYC_NY_L,google:cid:6634882456670101173,3CK Complete Health & Family Dentistry,"139 Centre St, New York, NY 10013",business_listings|maps_core|maps_specialist,Dental clinic|Medical clinic,automatic_include|needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:b5100c3d9e0ccdcb,include|manual_review,Dental clinic: Google category identifies a dental clinic || Medical clinic: Category alone does not establish whether dental care is provided,,dentistry,,,include_dental_provider,focused_category_conflict,at least one observed category has a frozen include rule,False
profile:SanFrancisco_CA_L:google:cid:10093308157411752934,SanFrancisco_CA_L,google:cid:10093308157411752934,Equity Health (FKA: South of Market Health Center),"229 7th St, San Francisco, CA 94103",business_listings|maps_core,Dental clinic|Medical clinic,automatic_include|needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:b5100c3d9e0ccdcb,include|manual_review,Dental clinic: Google category identifies a dental clinic || Medical clinic: Category alone does not establish whether dental care is provided,,,,,include_dental_provider,focused_category_conflict,at least one observed category has a frozen include rule,False
profile:Buffalo_NY_L:google:cid:12682816046732294410,Buffalo_NY_L,google:cid:12682816046732294410,"Community Health Center of Buffalo, Inc.","34 Benwood Ave, Buffalo, NY 14214",business_listings|maps_core|maps_specialist,Dental clinic|Doctor|Medical Center,automatic_include|needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:b6cac6a6ad4fd119,include|manual_review,Dental clinic: Google category identifies a dental clinic || Doctor: Category alone does not establish a dentist clinic || Medical Center: Category alone does not establish whether dental care is provided,,,,,include_dental_provider,focused_category_conflict,at least one observed category has a frozen include rule,False
profile:Buffalo_NY_L:google:cid:14404418594459482430,Buffalo_NY_L,google:cid:14404418594459482430,Buffalo Denture Care Services,"1389 Bailey Ave, Buffalo, NY 14206",business_listings|maps_core|maps_specialist,Dentist|Denture care center|Periodontist,automatic_include|needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:b728695d69854e02,include|unknown,Dentist: Google category identifies a dentist || Periodontist: Dentist specialty included by the study taxonomy,Denture care center,,,,include_dental_provider,focused_category_conflict,at least one observed category has a frozen include rule,False
profile:Buffalo_NY_L:google:cid:14999402761544567565,Buffalo_NY_L,google:cid:14999402761544567565,Molina Healthcare of New York - Buffalo Enrollment Office,"446 Main St, Buffalo, NY 14202",maps_core,Health insurance agency,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:038e10c5e6f8567c,unknown,,Health insurance agency,,,insurance,exclude_non_dentist_category,focused_category_evidence,unconfigured category identifies an auxiliary or non-provider business,False
profile:Modesto_CA_M:google:cid:15300263323432157318,Modesto_CA_M,google:cid:15300263323432157318,Health Plan of San Joaquin,"1025 J St, Modesto, CA 95354",maps_core,Health insurance agency,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:038e10c5e6f8567c,unknown,,Health insurance agency,,,insurance,exclude_non_dentist_category,focused_category_evidence,unconfigured category identifies an auxiliary or non-provider business,False
profile:Augusta_GA_L:google:cid:6212271873494307269,Augusta_GA_L,google:cid:6212271873494307269,Dental College of Georgia,"1430 John Wesley Gilbert Drive, Augusta, GA 30912",maps_core|maps_specialist,Dental school,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:03aabea56f3fd971,unknown,,Dental school,dental,school_or_training,education,exclude_non_dentist_category,focused_category_evidence,unconfigured category identifies an auxiliary or non-provider business,False
profile:Buffalo_NY_L:google:cid:17653108616219652760,Buffalo_NY_L,google:cid:17653108616219652760,State University of New York at Buffalo School of Dental Medicine,"320 Hayes Rd, Buffalo, NY 14215",business_listings|maps_core,Dental school,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:03aabea56f3fd971,unknown,,Dental school,dental,school_or_training,education,exclude_non_dentist_category,focused_category_evidence,unconfigured category identifies an auxiliary or non-provider business,False
profile:LA_CA_L:google:cid:13469792447363300883,LA_CA_L,google:cid:13469792447363300883,Global Dental Implant Academy,"11095 Knott Ave Suite ABC, Cypress, CA 90630",business_listings,Dental school,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:03aabea56f3fd971,unknown,,Dental school,dental,school_or_training,education,exclude_non_dentist_category,focused_category_evidence,unconfigured category identifies an auxiliary or non-provider business,False
profile:LA_CA_L:google:cid:15189357900660175276,LA_CA_L,google:cid:15189357900660175276,UCLA School of Dentistry,"714 Tiverton Ave, Los Angeles, CA 90095",business_listings,Dental school,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:03aabea56f3fd971,unknown,,Dental school,dentistry,school_or_training,education,exclude_non_dentist_category,focused_category_evidence,unconfigured category identifies an auxiliary or non-provider business,False
profile:LA_CA_L:google:cid:15156045830424764245,LA_CA_L,google:cid:15156045830424764245,Ucla School Of Dentistry,"90095, 10833 Le Conte Ave, Los Angeles, CA 90024",business_listings,Dental school,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:03aabea56f3fd971,unknown,,Dental school,dentistry,school_or_training,education,exclude_non_dentist_category,focused_category_evidence,unconfigured category identifies an auxiliary or non-provider business,False
profile:NYC_NY_L:google:cid:15412192422553827058,NYC_NY_L,google:cid:15412192422553827058,Columbia University College of Dental Medicine,"622 W 168th St, New York, NY 10032",business_listings,Dental school,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:03aabea56f3fd971,unknown,,Dental school,dental,school_or_training,education,exclude_non_dentist_category,focused_category_evidence,unconfigured category identifies an auxiliary or non-provider business,False
profile:NYC_NY_L:google:cid:17147439378915426708,NYC_NY_L,google:cid:17147439378915426708,New York University College of Dentistry,"345 E 24th St, New York, NY 10010",business_listings,Dental school,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:03aabea56f3fd971,unknown,,Dental school,dentistry,school_or_training,education,exclude_non_dentist_category,focused_category_evidence,unconfigured category identifies an auxiliary or non-provider business,False
